Unnamed: 0,id,name,lr,wd,opt,batch_size,rdm_seed,shuffle_seed,n_layer,n_embd,n_head,attn_pdrop,embd_pdrop,resid_pdrop,num_layers,embedding_dim,hidden_dim,dropout_rate,min_ood_acc,min_ood_indist_acc,min_ood_datapoints_seen,max_ood_acc,max_ood_indist_acc,max_ood_datapoints_seen,cp5_train_acc,cp5_indist_acc,cp5_ood_acc,cp5_train_loss,cp5_indist_loss,cp5_ood_loss,cp1_train_acc,cp1_train_loss,cp1_indist_loss,cp1_ood_loss,cp1_l1_h1_ood,cp1_l1_h1_indist,cp1_l1_h2_ood,cp1_l1_h2_indist,cp1_l1_h3_ood,cp1_l1_h3_indist,cp1_l1_h4_ood,cp1_l1_h4_indist,cp1_l1_ood,cp1_l1_indist,cp1_l2_h1_ood,cp1_l2_h1_indist,cp1_l2_h2_ood,cp1_l2_h2_indist,cp1_l2_h3_ood,cp1_l2_h3_indist,cp1_l2_h4_ood,cp1_l2_h4_indist,cp1_l2_ood,cp1_l2_indist,cp1_l3_h1_ood,cp1_l3_h1_indist,cp1_l3_h2_ood,cp1_l3_h2_indist,cp1_l3_h3_ood,cp1_l3_h3_indist,cp1_l3_h4_ood,cp1_l3_h4_indist,cp1_l3_ood,cp1_l3_indist,cp1_full_ablate_ood,cp1_full_ablate_indist,cp5_l1_h1_ood,cp5_l1_h1_indist,cp5_l1_h2_ood,cp5_l1_h2_indist,cp5_l1_h3_ood,cp5_l1_h3_indist,cp5_l1_h4_ood,cp5_l1_h4_indist,cp5_l1_ood,cp5_l1_indist,cp5_l1!_ood,cp5_l1!_indist,cp5_l2_h1_ood,cp5_l2_h1_indist,cp5_l2_h2_ood,cp5_l2_h2_indist,cp5_l2_h3_ood,cp5_l2_h3_indist,cp5_l2_h4_ood,cp5_l2_h4_indist,cp5_l2_ood,cp5_l2_indist,cp5_l2!_ood,cp5_l2!_indist,cp5_l3_h1_ood,cp5_l3_h1_indist,cp5_l3_h2_ood,cp5_l3_h2_indist,cp5_l3_h3_ood,cp5_l3_h3_indist,cp5_l3_h4_ood,cp5_l3_h4_indist,cp5_l3_ood,cp5_l3_indist,cp5_l3!_ood,cp5_l3!_indist,cp5_full_ablate_ood,cp5_full_ablate_indist,cp1_indist_acc,cp1_ood_acc,cp5_open_head_l1_h1_ood,cp5_open_head_l1_h2_ood,cp5_open_head_l1_h3_ood,cp5_open_head_l1_h4_ood,cp5_open_head_l2_h1_ood,cp5_open_head_l2_h2_ood,cp5_open_head_l2_h3_ood,cp5_open_head_l2_h4_ood,cp5_open_head_l3_h1_ood,cp5_open_head_l3_h2_ood,cp5_open_head_l3_h3_ood,cp5_open_head_l3_h4_ood,cp5_close_head_l1_h1_ood,cp5_close_head_l1_h2_ood,cp5_close_head_l1_h3_ood,cp5_close_head_l1_h4_ood,cp5_close_head_l2_h1_ood,cp5_close_head_l2_h2_ood,cp5_close_head_l2_h3_ood,cp5_close_head_l2_h4_ood,cp5_close_head_l3_h1_ood,cp5_close_head_l3_h2_ood,cp5_close_head_l3_h3_ood,cp5_close_head_l3_h4_ood,cp5_neg_head_l1_h1_ood,cp5_neg_head_l1_h2_ood,cp5_neg_head_l1_h3_ood,cp5_neg_head_l1_h4_ood,cp5_neg_head_l2_h1_ood,cp5_neg_head_l2_h2_ood,cp5_neg_head_l2_h3_ood,cp5_neg_head_l2_h4_ood,cp5_neg_head_l3_h1_ood,cp5_neg_head_l3_h2_ood,cp5_neg_head_l3_h3_ood,cp5_neg_head_l3_h4_ood,cp5_nonneg_head_l1_h1_ood,cp5_nonneg_head_l1_h2_ood,cp5_nonneg_head_l1_h3_ood,cp5_nonneg_head_l1_h4_ood,cp5_nonneg_head_l2_h1_ood,cp5_nonneg_head_l2_h2_ood,cp5_nonneg_head_l2_h3_ood,cp5_nonneg_head_l2_h4_ood,cp5_nonneg_head_l3_h1_ood,cp5_nonneg_head_l3_h2_ood,cp5_nonneg_head_l3_h3_ood,cp5_nonneg_head_l3_h4_ood,cp1_open_head_l1_h1_ood,cp1_open_head_l1_h2_ood,cp1_open_head_l1_h3_ood,cp1_open_head_l1_h4_ood,cp1_open_head_l2_h1_ood,cp1_open_head_l2_h2_ood,cp1_open_head_l2_h3_ood,cp1_open_head_l2_h4_ood,cp1_open_head_l3_h1_ood,cp1_open_head_l3_h2_ood,cp1_open_head_l3_h3_ood,cp1_open_head_l3_h4_ood,cp1_close_head_l1_h1_ood,cp1_close_head_l1_h2_ood,cp1_close_head_l1_h3_ood,cp1_close_head_l1_h4_ood,cp1_close_head_l2_h1_ood,cp1_close_head_l2_h2_ood,cp1_close_head_l2_h3_ood,cp1_close_head_l2_h4_ood,cp1_close_head_l3_h1_ood,cp1_close_head_l3_h2_ood,cp1_close_head_l3_h3_ood,cp1_close_head_l3_h4_ood,cp1_neg_head_l1_h1_ood,cp1_neg_head_l1_h2_ood,cp1_neg_head_l1_h3_ood,cp1_neg_head_l1_h4_ood,cp1_neg_head_l2_h1_ood,cp1_neg_head_l2_h2_ood,cp1_neg_head_l2_h3_ood,cp1_neg_head_l2_h4_ood,cp1_neg_head_l3_h1_ood,cp1_neg_head_l3_h2_ood,cp1_neg_head_l3_h3_ood,cp1_neg_head_l3_h4_ood,cp1_nonneg_head_l1_h1_ood,cp1_nonneg_head_l1_h2_ood,cp1_nonneg_head_l1_h3_ood,cp1_nonneg_head_l1_h4_ood,cp1_nonneg_head_l2_h1_ood,cp1_nonneg_head_l2_h2_ood,cp1_nonneg_head_l2_h3_ood,cp1_nonneg_head_l2_h4_ood,cp1_nonneg_head_l3_h1_ood,cp1_nonneg_head_l3_h2_ood,cp1_nonneg_head_l3_h3_ood,cp1_nonneg_head_l3_h4_ood,cp5_open_head_l1_h1_indist,cp5_open_head_l1_h2_indist,cp5_open_head_l1_h3_indist,cp5_open_head_l1_h4_indist,cp5_open_head_l2_h1_indist,cp5_open_head_l2_h2_indist,cp5_open_head_l2_h3_indist,cp5_open_head_l2_h4_indist,cp5_open_head_l3_h1_indist,cp5_open_head_l3_h2_indist,cp5_open_head_l3_h3_indist,cp5_open_head_l3_h4_indist,cp5_close_head_l1_h1_indist,cp5_close_head_l1_h2_indist,cp5_close_head_l1_h3_indist,cp5_close_head_l1_h4_indist,cp5_close_head_l2_h1_indist,cp5_close_head_l2_h2_indist,cp5_close_head_l2_h3_indist,cp5_close_head_l2_h4_indist,cp5_close_head_l3_h1_indist,cp5_close_head_l3_h2_indist,cp5_close_head_l3_h3_indist,cp5_close_head_l3_h4_indist,cp5_neg_head_l1_h1_indist,cp5_neg_head_l1_h2_indist,cp5_neg_head_l1_h3_indist,cp5_neg_head_l1_h4_indist,cp5_neg_head_l2_h1_indist,cp5_neg_head_l2_h2_indist,cp5_neg_head_l2_h3_indist,cp5_neg_head_l2_h4_indist,cp5_neg_head_l3_h1_indist,cp5_neg_head_l3_h2_indist,cp5_neg_head_l3_h3_indist,cp5_neg_head_l3_h4_indist,cp5_nonneg_head_l1_h1_indist,cp5_nonneg_head_l1_h2_indist,cp5_nonneg_head_l1_h3_indist,cp5_nonneg_head_l1_h4_indist,cp5_nonneg_head_l2_h1_indist,cp5_nonneg_head_l2_h2_indist,cp5_nonneg_head_l2_h3_indist,cp5_nonneg_head_l2_h4_indist,cp5_nonneg_head_l3_h1_indist,cp5_nonneg_head_l3_h2_indist,cp5_nonneg_head_l3_h3_indist,cp5_nonneg_head_l3_h4_indist,cp5_first_head_l1_h1_indist,cp5_first_head_l1_h2_indist,cp5_first_head_l1_h3_indist,cp5_first_head_l1_h4_indist,cp5_first_head_l2_h1_indist,cp5_first_head_l2_h2_indist,cp5_first_head_l2_h3_indist,cp5_first_head_l2_h4_indist,cp5_first_head_l3_h1_indist,cp5_first_head_l3_h2_indist,cp5_first_head_l3_h3_indist,cp5_first_head_l3_h4_indist,cp5_first_head_l1_h1_ood,cp5_first_head_l1_h2_ood,cp5_first_head_l1_h3_ood,cp5_first_head_l1_h4_ood,cp5_first_head_l2_h1_ood,cp5_first_head_l2_h2_ood,cp5_first_head_l2_h3_ood,cp5_first_head_l2_h4_ood,cp5_first_head_l3_h1_ood,cp5_first_head_l3_h2_ood,cp5_first_head_l3_h3_ood,cp5_first_head_l3_h4_ood,cp5_sign_head_l1_h1_indist,cp5_sign_head_l1_h2_indist,cp5_sign_head_l1_h3_indist,cp5_sign_head_l1_h4_indist,cp5_sign_head_l2_h1_indist,cp5_sign_head_l2_h2_indist,cp5_sign_head_l2_h3_indist,cp5_sign_head_l2_h4_indist,cp5_sign_head_l3_h1_indist,cp5_sign_head_l3_h2_indist,cp5_sign_head_l3_h3_indist,cp5_sign_head_l3_h4_indist,cp5_sign_head_l1_h1_ood,cp5_sign_head_l1_h2_ood,cp5_sign_head_l1_h3_ood,cp5_sign_head_l1_h4_ood,cp5_sign_head_l2_h1_ood,cp5_sign_head_l2_h2_ood,cp5_sign_head_l2_h3_ood,cp5_sign_head_l2_h4_ood,cp5_sign_head_l3_h1_ood,cp5_sign_head_l3_h2_ood,cp5_sign_head_l3_h3_ood,cp5_sign_head_l3_h4_ood,cp5_ambi_head_l1_h1_ood,cp5_ambi_head_l1_h2_ood,cp5_ambi_head_l1_h3_ood,cp5_ambi_head_l1_h4_ood,cp5_ambi_head_l2_h1_ood,cp5_ambi_head_l2_h2_ood,cp5_ambi_head_l2_h3_ood,cp5_ambi_head_l2_h4_ood,cp5_ambi_head_l3_h1_ood,cp5_ambi_head_l3_h2_ood,cp5_ambi_head_l3_h3_ood,cp5_ambi_head_l3_h4_ood,cp1_ambi_head_l1_h1_ood,cp1_ambi_head_l1_h2_ood,cp1_ambi_head_l1_h3_ood,cp1_ambi_head_l1_h4_ood,cp1_ambi_head_l2_h1_ood,cp1_ambi_head_l2_h2_ood,cp1_ambi_head_l2_h3_ood,cp1_ambi_head_l2_h4_ood,cp1_ambi_head_l3_h1_ood,cp1_ambi_head_l3_h2_ood,cp1_ambi_head_l3_h3_ood,cp1_ambi_head_l3_h4_ood,cp5_ambi_head_l1_h1_indist,cp5_ambi_head_l1_h2_indist,cp5_ambi_head_l1_h3_indist,cp5_ambi_head_l1_h4_indist,cp5_ambi_head_l2_h1_indist,cp5_ambi_head_l2_h2_indist,cp5_ambi_head_l2_h3_indist,cp5_ambi_head_l2_h4_indist,cp5_ambi_head_l3_h1_indist,cp5_ambi_head_l3_h2_indist,cp5_ambi_head_l3_h3_indist,cp5_ambi_head_l3_h4_indist
270,zbxb7y9g,honest-sweep-271,0.0001,0.01,adam,8,365,161,1,64,2,0,0,0,,,,,0.0,0.999,113000.0,0.923,0.91,15000.0,1.0,0.999,0.0,0.0009783019432798,0.0021598623134195,6.867055416107178,1.0,0.0014732222678139,0.0020251001697033,6.4480695724487305,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,0.0,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,8ihgvt2l,fluent-sweep-272,0.0001,0.001,adam,8,365,161,1,64,2,0,0,0,,,,,0.0,1.0,113000.0,0.959,0.929,39000.0,1.0,0.999,0.0,0.0001063033011741,0.0066651524975895,9.152255058288574,1.0,0.0005049496821593,0.0009337980882264,7.569138526916504,0.0,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.999,0.0,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,0.0,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200573065902578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028653296176344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200573065902578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,ypzdbh43,genial-sweep-273,0.0001,0.0,adam,8,365,161,1,64,2,0,0,0,,,,,0.002,1.0,113000.0,0.95,0.921,38000.0,1.0,0.999,0.554,0.0,0.0207007192075252,10.576040267944336,1.0,8.664127358315454e-07,1.0356767461416894e-06,10.279969215393066,0.168,0.998,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.085,0.993,0.554,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,0.0,0.999,0.554,0.999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.999,1.0,0.073,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0859598853868194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200573065902578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0143266478553414,0.0028653296176344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0170000009238719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200573065902578,0.0859598853868194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273,yhytiuc6,honest-sweep-274,0.0001,0.01,adam,8,365,231,1,64,2,0,0,0,,,,,0.0,0.999,149000.0,0.959,0.931,29000.0,1.0,1.0,0.0,0.0009702147780917,0.0009531727991998,6.637960910797119,1.0,0.0015079201958142,0.0039759739302098,6.336282253265381,0.001,0.999,0.001,0.999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.001,0.999,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,0.999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601719197707736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601719208061695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601719197707736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,ovoo94zl,tough-sweep-275,0.0001,0.001,adam,8,365,231,1,64,2,0,0,0,,,,,0.0,1.0,228000.0,0.957,0.944,44000.0,0.999,0.999,0.0,0.0048868923103436,0.0040379469282925,8.828068733215332,1.0,0.0003836204472463,0.0058801006525754,7.339587211608887,0.001,0.999,0.001,0.999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.001,0.999,0.0,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,0.0,0.999,0.0,0.999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.999,0.999,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515759312320916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515759326517581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0230000000447034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0515759312320916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,iqaes43g,rare-sweep-276,0.0001,0.0,adam,8,365,231,1,64,2,0,0,0,,,,,0.061,0.999,114000.0,0.966,0.924,41000.0,1.0,1.0,0.548,0.0,0.0,10.872848510742188,1.0,6.313540710834786e-06,7.547459244960919e-05,5.902314186096191,0.362,0.999,0.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.999,0.554,1.0,0.0,1.0,-1.0,-1.0,-1.0,-1.0,0.001,1.0,0.548,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.001,1.0,1.0,0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057306590257879,0.0974212034383954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0229226361031518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200573056936264,0.0028653296176344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0080000003799796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286532951289397,0.0974212034383954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
